chunk_id,content
13,"de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de
um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de u"
14,"de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco
um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um p"
15,"um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco
a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo."
16,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
17,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
18,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
19,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
20,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
21,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
22,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
23,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
24,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
25,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
26,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
27,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
28,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
29,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
30,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
31,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
32,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
33,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
34,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
35,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
36,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
37,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
38,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
39,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
40,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
41,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
42,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
43,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
44,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
45,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
46,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
47,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
48,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
49,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
50,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
51,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
52,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
53,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
54,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
55,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
56,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
57,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
58,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
59,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
60,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
61,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
62,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
63,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
64,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
65,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
66,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
67,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
68,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
69,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
70,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
71,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
72,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
73,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
74,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
75,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
76,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
77,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
78,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
79,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
80,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
81,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
82,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
83,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
84,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
85,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
86,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
87,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
88,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
89,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
90,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
91,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
92,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
93,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
94,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
95,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
96,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
97,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
98,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
99,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
100,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
101,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
102,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
103,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
104,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
105,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
106,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
107,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
108,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
109,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
110,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
111,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
112,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
113,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
114,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
115,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
116,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
117,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
118,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
119,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
120,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
121,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
122,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
123,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
124,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
125,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
126,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
127,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
128,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
129,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
130,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
131,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
132,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
133,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
134,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
135,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
136,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
137,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
138,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
139,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
140,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
141,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
142,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
143,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
144,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
145,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
146,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
147,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
148,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
149,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
150,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
151,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
152,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
153,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
154,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
155,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
156,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
157,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
158,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
159,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
160,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
161,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
162,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
163,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
164,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
165,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
166,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
167,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
168,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
169,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
170,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
171,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
172,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
173,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
174,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
175,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
176,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
177,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
178,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
179,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
180,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
181,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
182,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
183,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
184,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
185,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
186,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
187,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
188,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
189,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
190,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
191,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
192,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
193,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
194,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
195,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
196,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
197,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
198,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
199,a outra coisa que você vai ver é que você vai ver o que o que o próprio é o que você está fazendo.
