chunk_id,content
10,"um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco de um pouco
não, se você had multiple levels, for instance, se você have a ground floor, second floor, third floor,
then you would need to have an electrical layout for each level, alright?
So, you would have probably level 1 here and then you'd create another construct and call it level 2
because each level would have a different layout, alright?
And then we're gonna select the level that would we're gonna be applying this too?
So, it's gonna be the ground level, because this is just a single floor building
I'm gonna open the drawing, so let's click ok, and as you can see that we have the construct over here
being created and then we're also inside of that drawing, electrical layout.
Alright, moving on from this, it's a blank drawing, so obviously we need to get the floor plan inside of here.
How do we do that?"
11,"it's a blank drawing, so obviously we need to get the floor plan inside of here.
How do we do that? We go to our ground floor construct and we're gonna right click and see
X-RF overly, alright? Now we have our floor plan in the drawing, what we need to know also is our
fixtures, alright? So we're gonna right click, overly, now we can see where everything is, so we can
properly layout our electrical devices. Ok, so I'm gonna minimize this because I don't need that anymore
and then I'm going to actually turn off a couple of these layers, because I don't want to see them,
so I'm gonna click on this little guy here called Freeze, I'm gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
12,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
13,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
14,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
15,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
16,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
17,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
18,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
19,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
20,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
21,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
22,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
23,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
24,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
25,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
26,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
27,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
28,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
29,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
30,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
31,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
32,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
33,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
34,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
35,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
36,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
37,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
38,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
39,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
40,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
41,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
42,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
43,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
44,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
45,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
46,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
47,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
48,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
49,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
50,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
51,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
52,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
53,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
54,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
55,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
56,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
57,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
58,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
59,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
60,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
61,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
62,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
63,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
64,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
65,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
66,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
67,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
68,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
69,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
70,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
71,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
72,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
73,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
74,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
75,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
76,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
77,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
78,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
79,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
80,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
81,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
82,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
83,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
84,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
85,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
86,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
87,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
88,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
89,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
90,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
91,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
92,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
93,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
94,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
95,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
96,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
97,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
98,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
99,"m gonna freeze that and I'm gonna
also freeze this and I think I will keep everything else for now."
